datetime,temperature(C),precipitattion(mm),windspeed(m/s),winddirection(degree),humidity(%),airpressure(hPa),irradiance(hr),radiation(MJ/m2),amountofcloud,groundtemperature(C),generation(Wh),season
4/25/2023 20:00,8.9,1,1.7,50,94,1000.9,0,0,10,10.3,0,Spring
4/25/2023 21:00,8.7,0.8,1.4,200,94,1001.5,,,10,10,0,Spring
4/25/2023 22:00,8.6,0.6,0.6,320,94,1001.4,,,10,10,0,Spring
4/25/2023 23:00,8.5,0.1,1.7,290,95,1001.4,,,10,9.8,0,Spring
4/26/2023 0:00,8.4,,1.4,360,94,1001,,,10,9.5,0,Spring
4/26/2023 1:00,8.4,,1.7,140,92,1001,,,9,8.7,0,Spring
4/26/2023 2:00,8.2,,2.6,340,91,1000.6,,,7,7.8,0,Spring
4/26/2023 3:00,9,,4.3,290,78,1000.5,,,3,7.3,0,Spring
4/26/2023 4:00,8.7,,2.6,290,78,1000.6,,,3,6.8,0,Spring
4/26/2023 5:00,8.5,,3,290,77,1000.9,,,0,6.5,0,Spring
4/26/2023 6:00,8.1,,2,340,78,1001.2,0,0.01,0,6.2,11.904,Spring
4/26/2023 7:00,9,,2.6,290,76,1001.4,0.9,0.4,0,7.6,70.464,Spring
4/26/2023 8:00,11.3,,2.1,20,61,1001.2,1,1.13,0,11,172.608,Spring
4/26/2023 9:00,12.8,,3.3,290,49,1001.2,1,1.91,0,16.6,259.248,Spring
4/26/2023 10:00,14.5,,3.5,340,41,1001.2,1,2.56,0,20,312.624,Spring
4/26/2023 11:00,16.2,,2,230,40,1000.9,1,3.06,2,25,362.256,Spring
4/26/2023 12:00,16.6,,3.6,340,39,1000.4,0.8,2.99,3,24.3,350.16,Spring
4/26/2023 13:00,17.7,,3.3,250,35,1000,0.9,3.07,3,26.2,346.464,Spring
4/26/2023 14:00,18.3,,4,250,34,999.5,0.9,3.12,2,26.6,318.096,Spring
4/26/2023 15:00,19.1,,2.6,320,32,999.6,0.9,2.91,3,26.2,253.872,Spring
4/26/2023 16:00,18.8,,2.9,50,35,999.9,0.8,1.99,0,22.7,166.848,Spring
4/26/2023 17:00,19.1,,3,320,28,1000.4,1,1.52,0,20.5,97.68,Spring
4/26/2023 18:00,18.2,,2.5,20,32,1001.2,1,0.91,0,16.7,14.112,Spring
4/26/2023 19:00,15,,2,50,49,1002.8,0.5,0.22,0,12.6,0,Spring
4/26/2023 20:00,13.9,,2.4,70,43,1004.2,0,0,0,10.3,0,Spring
4/26/2023 21:00,13.1,,1.9,320,46,1005.4,,,0,9.2,0,Spring
4/26/2023 22:00,11.9,,2,320,57,1006.7,,,0,8.7,0,Spring
4/26/2023 23:00,11.1,,2.1,320,74,1007.1,,,0,8.6,0,Spring
4/27/2023 0:00,10.1,,2.8,290,71,1007.8,,,0,8.1,0,Spring
4/27/2023 1:00,9.3,,2.7,270,65,1008.3,,,0,7.1,0,Spring
4/27/2023 2:00,8.6,,2.5,270,67,1008.6,,,0,6.5,0,Spring
4/27/2023 3:00,8.2,,2.2,250,67,1009.1,,,0,6.1,0,Spring
4/27/2023 4:00,7.8,,2.5,270,68,1009.2,,,0,5.7,0,Spring
4/27/2023 5:00,6.4,,0.1,0,76,1009.8,,,0,5.2,0,Spring
4/27/2023 6:00,6.5,,1.5,320,77,1010.5,0,0.01,0,5.3,12.624,Spring
4/27/2023 7:00,9.1,,1.6,50,66,1011.1,0.9,0.39,0,7.4,69.888,Spring
4/27/2023 8:00,11.3,,1,340,59,1011.5,1,1.12,0,11.8,167.904,Spring
4/27/2023 9:00,14.5,,1.2,110,56,1011.6,1,1.86,1,20.7,253.248,Spring
4/27/2023 10:00,16.6,,2.4,180,54,1011.9,1,2.55,4,24,314.496,Spring
4/27/2023 11:00,17.3,,2.8,160,54,1011.8,0.7,2.4,4,24.7,361.872,Spring
4/27/2023 12:00,18.3,,2.1,140,50,1011.3,1,3.2,2,30.3,369.12,Spring
4/27/2023 13:00,18.6,,3.2,140,51,1010.8,1,3.34,1,31.3,362.256,Spring
4/27/2023 14:00,18.6,,3,160,54,1010.1,0.9,3.09,0,31.8,332.448,Spring
4/27/2023 15:00,18.3,,3.2,140,59,1009.9,1,2.8,1,30.1,232.032,Spring
4/27/2023 16:00,18.4,,3,160,61,1009.3,1,2.23,1,27.1,185.52,Spring
4/27/2023 17:00,18.2,,3,180,61,1009.2,1,1.54,4,23.8,91.248,Spring
4/27/2023 18:00,18.1,,3,200,57,1009.1,1,0.86,4,19.8,16.032,Spring
4/27/2023 19:00,16.5,,1.7,200,57,1009.5,0.5,0.2,1,15.4,0,Spring
4/27/2023 20:00,15.9,,2.9,230,57,1009.6,0,0.01,2,13.2,0,Spring
4/27/2023 21:00,14,,1.1,230,64,1010.3,,,0,11.8,0,Spring
4/27/2023 22:00,14.6,,3.2,230,57,1010.8,,,0,11.1,0,Spring
4/27/2023 23:00,13.8,,2.3,230,60,1011.1,,,0,10.3,0,Spring
4/28/2023 0:00,11.2,,0.1,0,71,1010.8,,,0,8.6,0,Spring
4/28/2023 1:00,10.6,,0.3,0,73,1010.4,,,0,7.7,0,Spring
4/28/2023 2:00,9.5,,0.7,200,76,1009.7,,,0,6.9,0,Spring
4/28/2023 3:00,9.3,,1,200,66,1009.3,,,0,6.1,0,Spring
4/28/2023 4:00,8.1,,0.1,0,78,1009.3,,,0,5.6,0,Spring
4/28/2023 5:00,8,,0,0,66,1009.8,,,0,5.1,0,Spring
4/28/2023 6:00,7.7,,0.4,0,73,1010,0.1,0.02,4,5.1,12.432,Spring
4/28/2023 7:00,11.1,,0.3,0,71,1010.3,1,0.44,1,7.6,68.928,Spring
4/28/2023 8:00,13.6,,1.1,110,60,1009.7,1,1.24,1,13,171.024,Spring
4/28/2023 9:00,16.5,,2.1,160,53,1009.2,1,1.99,0,20.9,263.424,Spring
4/28/2023 10:00,20.1,,3.9,200,37,1008.6,1,2.66,0,25.9,325.488,Spring
4/28/2023 11:00,21.3,,3.7,200,32,1007.9,1,3.21,0,30.2,370.608,Spring
4/28/2023 12:00,22.1,,4.1,180,37,1007.3,1,3.49,0,33.7,383.664,Spring
4/28/2023 13:00,22.7,,5,200,36,1006.2,1,3.54,0,34.9,377.904,Spring
4/28/2023 14:00,23,,5.1,200,35,1005.2,1,3.39,0,35.4,348.384,Spring
4/28/2023 15:00,22.8,,4.8,180,33,1004.4,1,3.01,0,33.8,289.584,Spring
4/28/2023 16:00,22,,5.7,200,34,1004.1,1,2.42,0,29.9,66.72,Spring
4/28/2023 17:00,21.5,,4.3,200,41,1004,1,1.67,0,26.2,0,Spring
4/28/2023 18:00,19.8,,8.3,200,46,1003.9,1,0.89,0,21,0,Spring
4/28/2023 19:00,18.9,,6.5,200,52,1004.9,0.5,0.23,6,18.3,0,Spring
4/28/2023 20:00,18.4,,4.8,200,61,1005.1,0,0,6,17.2,0,Spring
4/28/2023 21:00,18,,5.2,200,66,1005.3,,,4,16.4,0,Spring
4/28/2023 22:00,17.9,,4,200,70,1005.3,,,6,16.3,0,Spring
4/28/2023 23:00,17.7,,3.9,200,74,1005,,,6,15.8,0,Spring
4/29/2023 0:00,17,,2.2,200,78,1004.4,,,4,14.8,0,Spring
4/29/2023 1:00,17.4,,2.2,200,77,1003.9,,,10,16,0,Spring
4/29/2023 2:00,17.8,,2.6,200,79,1003.1,,,7,16.4,0,Spring
4/29/2023 3:00,16.9,0.2,2.1,180,91,1002,,,10,16.7,0,Spring
4/29/2023 4:00,16.8,0.2,4,200,93,1000.6,,,10,16.6,0,Spring
4/29/2023 5:00,16.5,0.2,3,200,93,1000.2,,,10,16.6,0,Spring
4/29/2023 6:00,16.5,0.5,5.8,200,93,999.7,0,0,10,16.4,0,Spring
4/29/2023 7:00,16.3,0.4,4.5,200,94,999.4,0,0.02,10,16.5,0,Spring
4/29/2023 8:00,16.3,0.3,4.4,200,95,999.3,0,0.11,10,17.1,0,Spring
4/29/2023 9:00,16.6,0.1,4.1,230,94,998.3,0,0.27,10,17.4,0,Spring
4/29/2023 10:00,16.6,0.1,2,200,95,998.1,0,0.1,10,17.3,0,Spring
4/29/2023 11:00,17.7,0.1,3.1,200,92,997,0,0.55,10,20.5,0,Spring
4/29/2023 12:00,18.8,,2.7,200,88,995.9,0,0.85,10,21.3,0,Spring
4/29/2023 13:00,20.2,,2.3,180,80,994.9,0,1.11,10,23.2,0,Spring
4/29/2023 14:00,19.2,0,2.1,160,81,994.2,0,0.64,10,20.8,0,Spring
4/29/2023 15:00,18.9,0.2,4.1,230,83,993.4,0,0.37,10,19.7,0,Spring
4/29/2023 16:00,18.3,0.1,2,230,86,993.4,0,0.23,10,18.9,0,Spring
4/29/2023 17:00,17.8,0.3,1.6,290,87,993.5,0,0.11,10,18.3,0,Spring
4/29/2023 18:00,17.2,0.5,1.6,270,86,993.6,0,0.07,10,17.3,0,Spring
4/29/2023 19:00,16.3,0.3,2.4,250,68,993.9,0,0.03,10,15.2,0,Spring
4/29/2023 20:00,15.7,0,1.5,250,73,994.3,0,0,10,14.5,0,Spring
4/29/2023 21:00,15.3,,2.5,270,74,995.3,,,8,13.7,0,Spring
4/29/2023 22:00,14.8,,1.9,320,76,995.5,,,8,13.6,0,Spring
4/29/2023 23:00,13.2,,2.6,290,64,996.4,,,7,11.6,0,Spring
4/30/2023 0:00,11.7,,1.9,320,65,996.7,,,3,9.7,0,Spring
4/30/2023 1:00,11.4,,1.8,290,63,996.8,,,7,9.2,0,Spring
4/30/2023 2:00,11.3,,2.7,340,63,996.8,,,7,8.7,0,Spring
4/30/2023 3:00,11.2,,4.3,270,59,997.4,,,5,8,0,Spring
4/30/2023 4:00,10.3,,4.5,270,59,997.4,,,6,7.2,0,Spring
4/30/2023 5:00,9.7,,4.9,290,61,997.8,,,4,6.7,0,Spring
4/30/2023 6:00,9.9,,4.5,290,57,998.6,0.1,0.02,0,6.5,0,Spring
4/30/2023 7:00,11.1,,3.1,290,55,999.3,1,0.47,2,7.8,0,Spring
4/30/2023 8:00,13.1,,2.7,320,47,999.7,1,1.24,0,11.9,0,Spring
4/30/2023 9:00,15.1,,5,290,36,1000.3,1,2,0,17,0,Spring
4/30/2023 10:00,17.2,,2.8,290,34,1000.5,1,2.66,0,22.4,0,Spring
4/30/2023 11:00,18.8,,3.5,270,29,1000.1,1,2.66,0,26.6,0,Spring
4/30/2023 12:00,19.7,,3.8,320,25,999.8,1,3.18,0,30.1,0,Spring
4/30/2023 13:00,20.9,,2.3,90,26,999.2,1,3.52,0,32.8,0,Spring
4/30/2023 14:00,20.8,,2.4,160,36,998.7,1,3.36,0,34.2,0,Spring
4/30/2023 15:00,20.2,,2.4,160,39,998.5,1,2.96,0,33,0,Spring
4/30/2023 16:00,20.9,,2,140,40,998.1,1,2.39,0,30.4,0,Spring
4/30/2023 17:00,21.4,,2.8,160,37,998.1,0.8,1.52,3,26.3,0,Spring
4/30/2023 18:00,19.4,,4.1,200,38,998.8,0.7,0.73,6,20.4,0,Spring
4/30/2023 19:00,18.2,,3.1,230,42,999.4,0.2,0.18,2,16.4,0,Spring
4/30/2023 20:00,17,,3.5,250,47,1000,0,0,1,14.3,0,Spring
4/30/2023 21:00,16.2,,2.8,270,51,1000.7,,,0,13.1,0,Spring
4/30/2023 22:00,16.3,,3.4,270,47,1001.2,,,0,12.5,0,Spring
4/30/2023 23:00,15.9,,1.8,270,44,1001.2,,,0,11.4,0,Spring
5/1/2023 0:00,15.2,,1.8,270,44,1001.4,,,0,10.5,0,Spring
5/1/2023 1:00,14.7,,1.5,290,40,1001.3,,,0,9.7,0,Spring
5/1/2023 2:00,14.1,,1.6,250,43,1001.1,,,0,9.2,0,Spring
5/1/2023 3:00,13.4,,1.4,290,43,1000.9,,,0,8.7,0,Spring
5/1/2023 4:00,14.3,,1.9,270,41,1001,,,0,8.7,0,Spring
5/1/2023 5:00,13.7,,1.9,270,43,1001.6,,,0,8.5,0,Spring
5/1/2023 6:00,12,,1.8,360,51,1002.9,0,0.02,0,8,0,Spring
5/1/2023 7:00,13.5,,1.9,20,51,1003.7,1,0.44,0,9.9,0,Spring
5/1/2023 8:00,14.9,,2.3,340,44,1004.7,1,1.23,0,14.1,0,Spring
5/1/2023 9:00,16.3,,3,290,36,1005.2,1,2.03,0,21.2,0,Spring
5/1/2023 10:00,17.6,,3.3,290,27,1005.9,1,2.66,0,26.6,0,Spring
5/1/2023 11:00,18.4,,5.1,290,26,1006,1,2.75,0,30.1,0,Spring
5/1/2023 12:00,19.4,,3.8,290,24,1006.1,1,3.08,0,32.9,0,Spring
5/1/2023 13:00,20.3,,3.7,340,20,1006.1,1,3.55,0,35.2,0,Spring
5/1/2023 14:00,21.1,,3.9,320,17,1006.1,1,3.49,2,35.4,0,Spring
5/1/2023 15:00,21.5,,3.4,290,18,1006.3,1,3.13,5,33.7,0,Spring
5/1/2023 16:00,21,,2.1,230,37,1006.1,1,2.55,3,32.3,0,Spring
5/1/2023 17:00,18.6,,2.4,160,53,1006.3,1,1.76,1,27.4,0,Spring
5/1/2023 18:00,17.5,,2.3,140,51,1007.1,1,0.96,1,22,0,Spring
5/1/2023 19:00,15.5,,2,140,56,1008,0.5,0.21,0,16.6,0,Spring
5/1/2023 20:00,14.3,,3.3,90,66,1009.1,0,0,0,14,0,Spring
5/1/2023 21:00,13.4,,1.3,70,72,1010.3,,,0,12.7,0,Spring
5/1/2023 22:00,12.6,,1.2,50,78,1011.1,,,0,11.7,0,Spring
5/1/2023 23:00,12.2,,2.3,340,74,1011.4,,,1,11.1,0,Spring
5/2/2023 0:00,11.5,,1.5,340,77,1011.7,,,0,10.2,0,Spring
5/2/2023 1:00,10.8,,1.5,340,77,1011.6,,,0,9.4,0,Spring
5/2/2023 2:00,10,,0.8,20,80,1011.5,,,7,8.7,0,Spring
5/2/2023 3:00,9,,0.9,320,82,1011.7,,,0,7.9,0,Spring
5/2/2023 4:00,8.6,,1.2,50,84,1012.5,,,0,7.5,0,Spring
5/2/2023 5:00,8.7,,1.2,290,79,1012.8,,,0,7,0,Spring
5/2/2023 6:00,8,,0.8,320,83,1013.6,0.1,0.02,0,7.1,0,Spring
5/2/2023 7:00,10.4,,0,0,74,1014.5,1,0.48,3,9.7,0,Spring
5/2/2023 8:00,14.3,,0.9,110,61,1014.3,1,1.28,6,15.9,0,Spring
5/2/2023 9:00,17.7,,0.3,0,50,1014.2,1,1.74,7,21.7,12.288,Spring
5/2/2023 10:00,19.7,,2.2,200,24,1014.7,1,2.44,5,28.4,286.32,Spring
5/2/2023 11:00,21.1,,1.7,180,23,1014.4,1,2.81,3,34.4,355.728,Spring
5/2/2023 12:00,21.8,,2.2,160,25,1014.5,1,3.32,6,37,352.368,Spring
5/2/2023 13:00,22.1,,3,160,29,1014,1,3.3,6,37.7,355.68,Spring
5/2/2023 14:00,21.6,,2.9,180,29,1013.7,1,3.37,5,37.7,304.896,Spring
5/2/2023 15:00,21,,2.8,160,37,1013.2,1,2.79,7,35.7,231.408,Spring
5/2/2023 16:00,20.1,,2.2,140,47,1012.8,1,2.07,7,31,137.664,Spring
5/2/2023 17:00,18.9,,2.3,140,55,1012.9,0.7,1.16,7,25.9,70.224,Spring
5/2/2023 18:00,17.4,,1.8,140,61,1012.9,0.3,0.56,8,20.7,17.424,Spring
5/2/2023 19:00,16.4,,1.1,140,68,1012.8,0,0.17,8,17.3,0,Spring
5/2/2023 20:00,15.9,,1.2,180,65,1012.9,0,0,8,15.2,0,Spring
5/2/2023 21:00,14.9,,1.5,230,69,1013.4,,,6,13.8,0,Spring
5/2/2023 22:00,14.4,,2,230,71,1013.9,,,6,12.9,0,Spring
5/2/2023 23:00,13.8,,0.2,0,73,1013.8,,,6,12.2,0,Spring
5/3/2023 0:00,13.2,,0.6,200,70,1013.9,,,7,11.8,0,Spring
5/3/2023 1:00,12.1,,0.4,0,73,1013.3,,,7,10.6,0,Spring
5/3/2023 2:00,11.8,,0.9,70,76,1013.2,,,7,10.5,0,Spring
5/3/2023 3:00,11.2,,0.7,320,79,1013.2,,,6,10.2,0,Spring
5/3/2023 4:00,10.7,,0.4,0,75,1013.5,,,7,9.4,0,Spring
5/3/2023 5:00,11.1,,0.7,340,72,1013.6,,,9,10.5,0,Spring
5/3/2023 6:00,11.9,,2.5,290,69,1013.5,0,0.02,8,10.7,13.536,Spring
5/3/2023 7:00,12,,0.4,0,76,1013.6,0,0.23,9,13.1,53.712,Spring
5/3/2023 8:00,14.4,,1,230,65,1014,0,0.55,9,16.3,78.768,Spring
5/3/2023 9:00,16.2,,1.1,180,55,1013.5,0,0.8,7,18.3,185.904,Spring
5/3/2023 10:00,19.5,,1.8,180,45,1013.2,0.3,1.46,7,25.3,261.936,Spring
5/3/2023 11:00,21.6,,3.2,230,45,1012.7,0.6,2.4,8,30.1,251.808,Spring
5/3/2023 12:00,21.5,,4.4,230,48,1012.1,0.6,2.76,8,28.8,156.816,Spring
5/3/2023 13:00,21.1,,5.7,230,48,1011.7,0,1.34,9,26.1,201.072,Spring
5/3/2023 14:00,21.9,,4.8,230,49,1011,0.1,1.6,6,30,266.16,Spring
5/3/2023 15:00,22.6,,4.5,230,46,1010.3,1,2.68,3,31.5,183.84,Spring
5/3/2023 16:00,21.2,,5.4,230,51,1010.2,0.4,1.4,7,25.3,71.904,Spring
5/3/2023 17:00,20.3,,5.4,230,47,1010.3,0,0.68,9,22.1,43.824,Spring
5/3/2023 18:00,19.5,,5.1,230,45,1010.2,0,0.38,9,19.6,8.64,Spring
5/3/2023 19:00,18.7,,2.6,200,46,1009.9,0,0.11,10,17.4,0,Spring
5/3/2023 20:00,18.1,,3.9,200,46,1010.2,0,0,10,16.3,0,Spring
5/3/2023 21:00,17.6,,2.9,230,52,1010.9,,,9,15.6,0,Spring
5/3/2023 22:00,17.2,,3.9,230,58,1011.1,,,10,15.5,0,Spring
5/3/2023 23:00,17,,2.2,230,62,1011,,,10,15.1,0,Spring
5/4/2023 0:00,16.1,,0.6,290,69,1010.7,,,9,14.6,0,Spring
5/4/2023 1:00,17,,1.7,200,70,1010.2,,,10,14.8,0,Spring
5/4/2023 2:00,16,,0.6,140,70,1009.8,,,10,14,0,Spring
5/4/2023 3:00,15.9,,1.9,200,70,1009.5,,,9,13.6,0,Spring
5/4/2023 4:00,15.4,,0.8,200,73,1009.3,,,9,13.3,0,Spring
5/4/2023 5:00,14.8,,0.2,0,77,1009,,,9,13.5,0,Spring
5/4/2023 6:00,15.7,,0.7,180,76,1009,0,0.01,10,15,6.672,Spring
5/4/2023 7:00,17.2,,2.3,200,70,1009.5,0,0.24,10,17,24.24,Spring
5/4/2023 8:00,17.9,,1.5,200,65,1009.7,0,0.4,10,18.6,51.36,Spring
5/4/2023 9:00,18.5,,4,180,65,1009.2,0,0.74,10,21.6,166.464,Spring
5/4/2023 10:00,20,,4.2,180,62,1008.7,0.3,1.78,9,28.8,296.64,Spring
5/4/2023 11:00,22.1,,3.6,180,51,1008.1,1,2.86,7,36.1,322.32,Spring
5/4/2023 12:00,21.2,,4,180,53,1007.3,0.4,1.58,7,31.3,332.352,Spring
5/4/2023 13:00,21.6,,3.4,180,52,1006.3,0.5,2.32,10,30.9,269.04,Spring
5/4/2023 14:00,21.4,,3.7,180,55,1005.5,0,1.22,10,27.9,166.224,Spring
5/4/2023 15:00,20.4,,5.8,200,54,1004.8,0,1.23,10,26.1,109.008,Spring
5/4/2023 16:00,20.1,,4.3,200,58,1004.4,0,1.04,10,24.6,28.752,Spring
5/4/2023 17:00,19.6,,4.3,200,59,1004.1,0,0.68,10,22.1,0,Spring
5/4/2023 18:00,18.6,,5.5,200,67,1004.4,0,0.34,10,20.1,0,Spring
5/4/2023 19:00,17.7,,4,180,74,1004.3,0,0.06,10,18.8,0,Spring
5/4/2023 20:00,17.6,,3.6,180,77,1004.4,0,0,10,18.2,0,Spring
5/4/2023 21:00,16.2,0.1,2.3,200,93,1004.8,,,10,17.2,0,Spring
5/4/2023 22:00,16.4,0.7,1.6,180,95,1004.8,,,10,17.3,0,Spring
5/4/2023 23:00,16.3,0.2,1.3,160,94,1003.9,,,10,17.3,0,Spring
5/5/2023 0:00,16.6,0.6,3.2,180,96,1003.3,,,10,17.3,0,Spring
5/5/2023 1:00,16.7,0.1,3.7,180,95,1002.6,,,10,17.2,0,Spring
5/5/2023 2:00,16.7,0.1,3.8,180,94,1001.8,,,10,17.1,0,Spring
5/5/2023 3:00,16.8,1.3,4.8,200,93,1001.1,,,10,17,0,Spring
5/5/2023 4:00,16.8,1.7,5.1,200,93,1000.3,,,10,16.9,0,Spring
5/5/2023 5:00,16.7,0.5,5,230,94,1000.3,,,10,16.8,0,Spring
5/5/2023 6:00,16.5,7,3.3,200,95,1000,0,0,10,16.7,0,Spring
5/5/2023 7:00,16.6,7.6,4,200,95,1000,0,0.01,10,16.9,0,Spring
5/5/2023 8:00,16.8,0.8,2.2,180,96,999.7,0,0.05,10,17.4,0,Spring
5/5/2023 9:00,17.1,0.5,4.3,200,94,999.2,0,0.2,10,18.2,0,Spring
5/5/2023 10:00,17.4,0.5,3.9,200,93,998.9,0,0.32,10,18.6,0,Spring
5/5/2023 11:00,17.8,0.7,4.1,180,94,998.3,0,0.38,10,19.1,0,Spring
5/5/2023 12:00,18.5,1.1,5.8,200,90,997.8,0,0.33,10,18.7,0,Spring
5/5/2023 13:00,18.5,1.3,6.4,200,91,997,0,0.24,10,18.9,0,Spring
5/5/2023 14:00,18.5,1.5,5,200,93,996.5,0,0.29,10,19.5,0,Spring
5/5/2023 15:00,19.1,0.5,6.5,200,90,995.5,0,0.26,10,19.4,0,Spring
5/5/2023 16:00,19.4,0.5,6.5,200,87,995.1,0,0.25,10,19,0,Spring
5/5/2023 17:00,19.1,1.3,6.7,230,89,994.8,0,0.1,10,18.7,0,Spring
5/5/2023 18:00,19.1,1.3,6,200,89,994.3,0,0.06,10,18.6,0,Spring
5/5/2023 19:00,19.1,3,4.7,200,93,994.4,0,0.02,10,18.7,0,Spring
5/5/2023 20:00,19.6,2.8,4.6,200,88,995,0,0,10,18.7,0,Spring
5/5/2023 21:00,19.3,0.6,4,180,91,995.3,,,10,18.7,0,Spring
5/5/2023 22:00,19.4,0.4,5.4,200,92,995,,,10,18.9,0,Spring
5/5/2023 23:00,19,1.3,4.1,200,93,994.6,,,10,18.8,0,Spring
5/6/2023 0:00,19.5,1.2,5.3,200,94,994,,,10,18.9,0,Spring
5/6/2023 1:00,19.6,2.4,4.4,200,93,993.8,,,10,19.1,0,Spring
5/6/2023 2:00,19.2,11.4,4.2,180,95,993.4,,,10,19.1,0,Spring
5/6/2023 3:00,19,12.2,0.6,70,96,993.6,,,10,19,0,Spring
5/6/2023 4:00,16.3,3.2,3,20,92,993.6,,,10,18,0,Spring
5/6/2023 5:00,13.8,3.8,3.6,50,95,994.4,,,10,15.9,0,Spring
5/6/2023 6:00,13,4.3,3.2,70,96,995,0,0,10,15,0,Spring
5/6/2023 7:00,12.7,6.6,2.2,70,96,995.7,0,0.06,10,14.8,0,Spring
5/6/2023 8:00,12.5,6.4,2.2,270,94,995.9,0,0.09,10,14.6,0,Spring
5/6/2023 9:00,12.7,2,2.7,20,94,996.2,0,0.3,10,15.5,0,Spring
5/6/2023 10:00,12.8,0.6,3.8,110,90,996.5,0,0.33,10,14.7,0,Spring
5/6/2023 11:00,12.6,1.2,3.2,250,92,997.5,0,0.37,10,15.1,0,Spring
5/6/2023 12:00,12.8,4.5,3.3,70,92,997.9,0,0.37,10,15.8,0,Spring
5/6/2023 13:00,13,0.7,4.3,70,91,998.1,0,0.58,10,16,0,Spring
5/6/2023 14:00,13,0.5,4.7,320,89,998.1,0,0.68,10,15.6,0,Spring
5/6/2023 15:00,12.6,0.9,5.2,290,90,998.4,0,0.34,10,14.8,0,Spring
5/6/2023 16:00,12.6,0.9,3.8,90,91,998.8,0,0.31,10,14.8,0,Spring
5/6/2023 17:00,12.4,0.4,3.3,70,89,998.8,0,0.25,10,14.4,0,Spring
5/6/2023 18:00,12.3,0,3.9,70,88,999.3,0,0.08,10,13.5,0,Spring
5/6/2023 19:00,11.7,0.4,4.3,50,88,1000.5,0,0.02,10,12.9,0,Spring
5/6/2023 20:00,11,0,3.7,50,90,1001.5,0,0,10,12.4,0,Spring
5/6/2023 21:00,11.2,0,3.6,70,87,1002.1,,,10,12.3,0,Spring
5/6/2023 22:00,11.4,,4.1,90,85,1001.9,,,2,12,0,Spring
5/6/2023 23:00,11.5,,5.5,20,83,1001.6,,,9,11.8,0,Spring
5/7/2023 0:00,11.5,,4.3,50,85,1002.1,,,9,11.8,0,Spring
5/7/2023 1:00,11.8,,3.2,90,81,1002.5,,,7,11.7,0,Spring
5/7/2023 2:00,11.9,,3.4,20,79,1002.1,,,9,11.7,0,Spring
5/7/2023 3:00,11.8,,3.4,50,80,1001.5,,,9,11.7,0,Spring
5/7/2023 4:00,11.9,,4.6,50,81,1001.5,,,9,11.7,0,Spring
5/7/2023 5:00,12.3,,4.4,50,74,1001.4,,,9,11.5,0,Spring
5/7/2023 6:00,12.4,,4.1,70,75,1002,0,0,10,11.5,0,Spring
5/7/2023 7:00,12.5,,4.8,50,75,1002.3,0,0.04,10,11.8,0,Spring
5/7/2023 8:00,12.8,,4.9,50,72,1001.9,0,0.21,10,12.4,0,Spring
5/7/2023 9:00,13.2,,3.6,50,66,1002,0,0.35,10,12.8,0,Spring
5/7/2023 10:00,13.1,0,3.9,50,67,1001.8,0,0.41,10,13.1,0,Spring
5/7/2023 11:00,12.5,0.1,5.1,50,75,1001.8,0,0.37,10,13,0,Spring
5/7/2023 12:00,12.4,0.1,4.9,20,77,1001.8,0,0.34,10,12.9,0,Spring
5/7/2023 13:00,12.1,0.7,3.9,70,77,1001,0,0.46,10,13.4,0,Spring
5/7/2023 14:00,11.5,0.3,4.7,70,81,1001.1,0,0.43,10,12.9,0,Spring
5/7/2023 15:00,11.3,0,5.8,50,76,1001,0,0.29,10,11.9,0,Spring
5/7/2023 16:00,10,1.2,3.6,70,83,1000.7,0,0.23,10,11.6,0,Spring
5/7/2023 17:00,10.3,0.7,3.4,90,86,1000.5,0,0.24,10,11.7,0,Spring
5/7/2023 18:00,10.9,0.1,4.7,50,81,1000.4,0,0.23,10,11.5,0,Spring
5/7/2023 19:00,11.1,0,4,50,72,1001,0,0.07,10,10.7,0,Spring
5/7/2023 20:00,11.1,,3.7,70,73,1001.4,0,0.01,9,10.5,0,Spring
5/7/2023 21:00,11.5,,4.1,90,70,1001.4,,,6,10,0,Spring
5/7/2023 22:00,10.9,,3.3,340,74,1002.5,,,6,9.5,0,Spring
5/7/2023 23:00,11.1,,2.9,70,72,1002.6,,,7,9.3,0,Spring
5/8/2023 0:00,10.6,,2.5,270,76,1003,,,3,9,0,Spring
5/8/2023 1:00,10.2,,2.3,270,81,1003.3,,,0,9,0,Spring
5/8/2023 2:00,10.3,,3.8,200,78,1003.4,,,0,8.7,0,Spring
5/8/2023 3:00,10.2,,4,360,76,1003.9,,,0,8.3,0,Spring
5/8/2023 4:00,9.5,,2.9,340,77,1004.4,,,0,7.8,0,Spring
5/8/2023 5:00,8.9,,2.8,290,78,1005.1,,,3,7.4,0,Spring
5/8/2023 6:00,8.9,,3.5,140,75,1005.9,0.1,0.06,4,7.4,0,Spring
5/8/2023 7:00,10,,3.1,320,66,1005.9,1,0.53,3,8.2,0,Spring
5/8/2023 8:00,12.3,,4.1,290,53,1005.7,1,1.3,4,10.7,0,Spring
5/8/2023 9:00,14.4,,3.4,50,52,1005.2,1,2.09,2,17.4,37.68,Spring
5/8/2023 10:00,15.9,,4.6,50,40,1005.1,1,2.73,6,19.9,319.152,Spring
5/8/2023 11:00,16.9,,2.8,90,40,1005.6,1,3.13,6,24.1,367.824,Spring
